5209,25735--VMB_Switch_SIP_Trunk-NetworkRouting,Trunk-SIP-RoutingDial-RemoteSite-NearbyAreaCode_25735
5210,25711--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipRemoveLeading1forLAC-Dial7Digit-DialWithoutAreaCode-LocalPrefix_25711
5211,27425--VMB_Server_VM_Anyphone,OAESetup-Assign-To-Last-External-Number-TUI_27425
5212,25360--VMB_Switch_CallControl_BasicCall,MakeCall-HoldCall-ResumeCall_25360
5213,25016--VMB_Server_WG_SIP,WG-CallWG-AllAgentsBusy-FwdExt_25016
5214,25369--VMB_Switch_CallControl_BasicCall,Check-CallWaitingTone-And-ToggleCall-UsingIP530Phone_25369
5215,25795--VMB_Switch_SIP_Trunk-Services,Trunk-SIP-Services-CallerID_25795
5216,25056--VMB_Server_VM_ReturnReceipt,VM-RecordMsg-IsBroadcasted-AdditionOption-NoReqReceipt_25056
5217,25371--VMB_Switch_CallControl_BasicCall,CheckAndPickup-WaitingCall-SwapToOriginalCall-InterSite_25371
5218,25045--VMB_Server_VM_Basic,VM-HQPhoneWithNoAnswerDestFwdTo-RemotPhoneWithNoAnswerDestVM_25045
5219,25027--VMB_Server_VM_AutoForward,VM-AutoFwd-VoiceMail-Reply-FwdAnotherPhone_25027
5220,25596--VMB_Switch_HG_HG,Verify-Hunt-Group-Multiple-Simultaneous-Hunting_25596
5221,24942--VMB_Server_ACC_Basic-Optional-SIP-Trunk,AccBasic-Optional-Timeout-completes-call_24942
5222,25612--VMB_Switch_HG_HG,Verify-Hunt-Group-With-All-Agents-CFA-Set-Goes-To-Backup-Extension_25612
5223,16135--VMB_IPPhone_LED_Behavior-Call-Appearance,Call-Appearance-Parked-Call_16135
5224,25556--VMB_Switch_CallControl_PagingExtension,Paging-Extension-Call-Then-Hold-Unpark-It-From-Extension_25556
5225,34888--VMB_Switch_SIP_Trunk-InterIntraSite,Trunk-SIP-Inbound-HQUser-HQTrunk_34888
5226,25062--VMB_Server_VM_ReturnReceipt,VM-RecordMsg-Ph1ToPh2-Verify-RepyTo-Received-Receipt_25062
5227,25361--VMB_Switch_CallControl_BasicCall,MakeCall-HoldCall-ResumeCall-InterSite_25361
5228,25791--VMB_Switch_SIP_Trunk-Services,Trunk-SIP-Services911_25791
5229,34770--VMB_Switch_Misc_Sanity,BasicCall-Setup1-Setup2-PRI_34770
5230,25693--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipRemoveLeading1-DialWithoutAreaCode-LocalPrefix_25693
5231,25763--VMB_Switch_SIP_Trunk-TieTrunk,Trunk-SIP-TIE-Inbound-CFA-To-TieTrunk-CallerHangup_25763
5232,25080--VMB_Server_VM_TUI,VM-Tui-Enable-Disable-Envelope_25080
5233,25162--VMB_IPPhone_IPDT_IncomingCases,Verify-Display-For-Incoming-SIP-DID-Call_25162
5234,6069--VMB_Server_VM_TUIAgentLogin,Login-to-logged-in-agent-remotely-assign-and-login-from-remote-phone_6069
5235,25560--VMB_Switch_CallControl_PagingExtension,Paging-Extension-Call-Then-Establish-Conference_25560
5236,25030--VMB_Server_VM_AutoForward,VM-AutoFwd-VoiceMail-Ph1ToPh3-Ph3ToPh2-Ph1VMPh2_25030
5237,8110--VMB_Server_AA_Basic,Configuring-MultipleDigit-To-TransferToExtension_8110
5238,25386--VMB_Switch_CallControl_BasicCall,Check-BusyToneAndReminderRing-ForPhone-WithSingleSizeCallStack_25386
5239,16153--VMB_IPPhone_LED_Behavior-Call-Appearance,Call-Appearance-Remote-Hold_16153
5240,25749--VMB_Switch_SIP_Trunk-TieTrunk,Trunk-SIP-TIE-CallHold-Inbound-CallerHoldUnhold_25749
5241,25057--VMB_Server_VM_ReturnReceipt,VM-RecordMsg-SentToExtAndDistList-WithReqReceipt_25057
5242,25399--VMB_Switch_CallControl_BlindTransfer,BlindTransfer-From-1stParty-To-BAA_25399
5243,25069--VMB_Server_VM_Basic,VM-Leave-Msg-ToExt-Verify-Msg_25069
5244,25697--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipRemoveLeading1-DialWithAreaCode-LocalPrefix_25697
5245,25365--VMB_Switch_CallControl_BasicCall,Check-BusyTone-OnEngagedSingleCallStack_25365
5246,25686--VMB_Switch_SIP_Trunk-CallForward,Trunk-SIP-CFA-To-Trunk_25686
5247,25010--VMB_Server_WG_SIP,WG-Simultaneous-Hunt-AgentPicked-RingStopped_25010
5248,25557--VMB_Switch_CallControl_PagingExtension,Paging-Extension-Call-Then-Party2-Initiate-Blind-Transfer-To-Extension_25557
5249,25694--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipDialWithAreaCode_25694
